orderID,created_at,paid_at,delivery_at,status
3312,2019-07-01,2019-07-02,2019-07-11,Completed
3318,2020-01-12,NULL,NULL,Unpaid
3325,2019-10-23,2019-11-03,2019-11-06,Completed
3327,2020-01-26,2020-02-07,2020-02-15,Completed
3334,2019-05-14,2019-05-23,2019-06-02,Completed
3336,2020-01-11,NULL,NULL,Unpaid
3337,2019-09-07,2019-09-13,2019-09-19,Completed
3339,2020-05-26,2020-05-30,2020-06-10,Completed
3343,2020-04-09,2020-04-17,2020-04-24,Completed
3361,2019-07-03,2019-07-10,2019-07-10,Completed
3362,2019-09-04,2019-09-11,2019-09-25,Completed
3363,2019-12-24,2020-01-03,NULL,"Paid & Undelivered"
3368,2019-11-14,2019-11-28,NULL,"Paid & Undelivered"
3369,2020-03-17,2020-03-19,2020-03-23,Completed
3370,2019-10-28,2019-11-08,2019-11-19,Completed
3375,2019-12-12,2019-12-25,2019-12-27,Completed
3380,2019-04-30,2019-05-12,2019-05-24,Completed
3384,2020-03-04,2020-03-12,2020-03-22,Completed
3387,2020-03-12,2020-03-16,2020-03-25,Completed
3391,2019-04-06,2019-04-17,2019-04-24,Completed
3392,2020-04-24,2020-05-05,2020-05-17,Completed
3396,2019-12-09,2019-12-23,2019-12-25,Completed
3408,2019-11-24,2019-11-26,2019-12-10,Completed
3414,2019-10-13,2019-10-19,2019-10-19,Completed
3415,2020-04-22,2020-05-02,2020-05-16,Completed
3417,2019-09-30,2019-10-12,2019-10-17,Completed
3423,2019-09-29,2019-10-06,2019-10-06,Completed
3425,2019-11-06,2019-11-16,2019-11-24,Completed
3443,2019-11-21,2019-11-26,2019-12-07,Completed
3451,2019-11-29,2019-12-09,2019-12-12,Completed
3457,2019-12-18,2019-12-21,2020-01-01,Completed
3463,2020-02-17,2020-02-23,2020-02-23,Completed
3467,2019-12-22,2019-12-24,2019-12-31,Completed
3477,2020-05-04,2020-05-15,2020-05-18,Completed
3488,2020-01-19,2020-02-01,2020-02-02,Completed
3490,2020-05-15,2020-05-20,2020-05-30,Completed
3494,2019-12-12,2019-12-13,2019-12-25,Completed
3501,2020-05-21,2020-05-25,2020-06-03,Completed
3505,2020-04-01,2020-04-13,2020-04-14,Completed
3509,2019-07-14,2019-07-22,2019-07-24,Completed
3524,2020-04-20,2020-04-24,NULL,"Paid & Undelivered"
3531,2020-03-27,2020-04-05,NULL,"Paid & Undelivered"
3551,2020-05-15,2020-05-24,2020-05-28,Completed
3552,2019-10-31,2019-11-11,2019-11-17,Completed
3554,2019-10-05,2019-10-10,2019-10-16,Completed
3559,2019-11-23,2019-12-04,2019-12-05,Completed
3566,2020-03-30,2020-04-12,2020-04-14,Completed
3570,2020-05-15,2020-05-21,2020-05-28,Completed
3582,2019-05-07,2019-05-21,2019-06-04,Completed
3586,2019-07-20,2019-07-31,NULL,"Paid & Undelivered"
3590,2020-05-14,2020-05-24,2020-05-24,Completed
3593,2020-03-24,2020-04-06,2020-04-18,Completed
3594,2019-06-01,2019-06-04,2019-06-09,Completed
3595,2020-04-25,2020-04-30,2020-05-10,Completed
3603,2019-11-23,2019-12-05,2019-12-07,Completed
3611,2020-02-16,2020-02-17,NULL,"Paid & Undelivered"
3614,2020-02-05,2020-02-16,2020-02-20,Completed
3626,2020-02-02,2020-02-13,2020-02-18,Completed
3630,2020-03-05,2020-03-12,2020-03-15,Completed
3632,2020-01-21,2020-01-27,2020-02-05,Completed
3638,2020-02-11,2020-02-18,2020-02-19,Completed
3646,2019-10-10,NULL,NULL,Unpaid
3648,2020-05-27,2020-05-28,2020-06-04,Completed
3649,2019-06-26,2019-07-06,2019-07-18,Completed
3651,2019-11-22,2019-11-29,2019-12-13,Completed
3655,2019-09-17,2019-10-01,2019-10-05,Completed
3671,2019-09-26,2019-09-28,2019-10-07,Completed
3673,2019-08-01,2019-08-05,2019-08-06,Completed
3674,2020-01-30,2020-02-13,2020-02-15,Completed
3707,2019-10-07,2019-10-14,2019-10-22,Completed
3742,2020-03-31,2020-04-13,2020-04-18,Completed
3753,2019-11-09,2019-11-18,2019-11-20,Completed
3768,2020-01-14,2020-01-16,NULL,"Paid & Undelivered"
3775,2019-05-20,NULL,NULL,Unpaid
3778,2020-02-14,2020-02-22,2020-02-22,Completed
3782,2020-05-22,2020-05-28,2020-06-07,Completed
3787,2019-11-19,2019-12-02,2019-12-16,Completed
3790,2020-02-10,NULL,NULL,Unpaid
3795,2020-03-09,2020-03-12,2020-03-15,Completed
3796,2020-02-12,2020-02-20,2020-02-23,Completed
3804,2019-10-04,2019-10-17,2019-10-23,Completed
3807,2020-04-25,2020-05-07,2020-05-13,Completed
3809,2020-01-31,2020-02-06,2020-02-16,Completed
3810,2020-04-10,2020-04-22,2020-04-24,Completed
3817,2019-10-20,2019-10-26,2019-11-06,Completed
3823,2019-10-14,NULL,NULL,Unpaid
3828,2019-03-20,2019-03-24,2019-03-31,Completed
3829,2020-02-17,2020-03-02,2020-03-05,Completed
3849,2020-02-26,NULL,NULL,Unpaid
3850,2020-04-18,2020-04-24,2020-05-04,Completed
3851,2019-07-18,2019-07-24,2019-07-27,Completed
3854,2019-11-25,2019-12-02,2019-12-09,Completed
3857,2020-02-14,2020-02-17,2020-02-22,Completed
3858,2019-10-19,2019-10-20,2019-10-23,Completed
3872,2020-05-26,2020-05-30,2020-06-08,Completed
3877,2019-08-16,2019-08-17,2019-08-26,Completed
3880,2020-04-24,2020-04-28,2020-05-09,Completed
3884,2020-04-23,2020-05-03,2020-05-06,Completed
3893,2020-01-02,2020-01-04,2020-01-08,Completed
3898,2019-05-01,2019-05-13,2019-05-23,Completed
3900,2020-03-30,2020-04-11,2020-04-25,Completed
3910,2020-02-26,2020-03-10,2020-03-10,Completed
3914,2020-05-20,2020-05-31,2020-05-31,Completed
3923,2020-03-21,2020-04-02,2020-04-09,Completed
3928,2020-03-26,2020-03-31,2020-04-07,Completed
3929,2020-03-19,NULL,NULL,Unpaid
3939,2019-11-23,NULL,NULL,Unpaid
3953,2019-11-27,2019-12-08,2019-12-17,Completed
3974,2020-03-10,NULL,NULL,Unpaid
3978,2019-09-19,2019-10-03,2019-10-15,Completed
3983,2019-11-25,2019-11-26,2019-12-08,Completed
3990,2019-12-17,2019-12-20,2019-12-21,Completed
3994,2019-12-11,2019-12-15,2019-12-17,Completed
4003,2019-09-29,2019-10-05,2019-10-14,Completed
4008,2020-05-13,2020-05-16,2020-05-17,Completed
4015,2019-11-04,2019-11-16,2019-11-24,Completed
4024,2020-03-13,2020-03-21,NULL,"Paid & Undelivered"
4036,2019-11-15,2019-11-26,2019-11-30,Completed
4048,2020-05-25,2020-06-04,2020-06-12,Completed
4078,2019-12-01,2019-12-13,2019-12-27,Completed
4082,2019-04-05,2019-04-15,2019-04-15,Completed
4092,2019-10-10,2019-10-11,2019-10-19,Completed
4093,2019-10-12,2019-10-16,2019-10-27,Completed
4097,2020-05-05,2020-05-09,2020-05-11,Completed
4112,2019-08-24,2019-09-06,2019-09-08,Completed
4113,2019-10-08,2019-10-15,2019-10-15,Completed
4123,2019-10-05,2019-10-10,2019-10-20,Completed
4135,2019-11-29,2019-12-08,2019-12-19,Completed
4136,2019-11-27,2019-12-07,2019-12-21,Completed
4148,2020-03-27,2020-04-09,2020-04-16,Completed
4150,2020-05-09,2020-05-16,2020-05-22,Completed
4154,2019-10-16,2019-10-28,2019-10-30,Completed
4163,2019-12-07,2019-12-19,2019-12-24,Completed
4172,2020-05-20,NULL,NULL,Unpaid
4202,2019-09-24,2019-10-05,2019-10-13,Completed
4204,2020-05-31,2020-06-14,2020-06-24,Completed
4211,2020-05-22,2020-05-27,2020-05-27,Completed
4226,2020-02-22,2020-03-06,2020-03-16,Completed
4236,2019-12-20,2019-12-24,2020-01-01,Completed
4250,2020-02-18,2020-02-26,2020-02-28,Completed
4258,2019-12-20,2019-12-31,2020-01-11,Completed
4261,2020-02-09,NULL,NULL,Unpaid
4269,2020-05-18,2020-05-29,2020-06-01,Completed
4283,2019-12-29,2020-01-03,2020-01-04,Completed
4291,2020-03-31,2020-04-03,NULL,"Paid & Undelivered"
4304,2019-11-28,2019-12-05,2019-12-07,Completed
4327,2019-07-28,NULL,NULL,Unpaid
4328,2019-10-06,2019-10-09,2019-10-20,Completed
4333,2019-05-28,2019-06-05,2019-06-11,Completed
4349,2020-03-11,2020-03-12,2020-03-23,Completed
4352,2019-08-30,2019-09-07,2019-09-13,Completed
4354,2020-05-06,2020-05-18,2020-05-18,Completed
4356,2019-06-13,2019-06-21,2019-06-25,Completed
4377,2019-11-24,2019-12-05,2019-12-10,Completed
4381,2020-03-06,2020-03-10,2020-03-20,Completed
4385,2020-05-31,2020-06-11,2020-06-22,Completed
4402,2019-11-29,2019-12-06,2019-12-13,Completed
4410,2019-09-08,2019-09-10,NULL,"Paid & Undelivered"
4417,2019-12-22,NULL,NULL,Unpaid
4439,2020-05-30,2020-06-06,2020-06-13,Completed
4447,2019-10-30,2019-11-09,2019-11-18,Completed
4449,2020-05-12,2020-05-16,2020-05-21,Completed
4450,2020-04-01,2020-04-13,2020-04-16,Completed
4452,2019-10-13,2019-10-15,2019-10-24,Completed
4460,2020-05-22,2020-06-04,2020-06-16,Completed
4465,2020-04-13,2020-04-16,2020-04-26,Completed
4466,2020-04-11,2020-04-19,2020-04-21,Completed
4476,2019-08-05,2019-08-12,2019-08-12,Completed
4484,2020-02-25,2020-02-27,2020-02-27,Completed
4489,2020-05-19,2020-05-27,2020-05-28,Completed
4494,2019-08-07,2019-08-17,NULL,"Paid & Undelivered"
4499,2019-11-26,2019-12-07,2019-12-18,Completed
4501,2019-07-18,2019-07-26,2019-08-02,Completed
4520,2020-05-27,2020-05-31,2020-06-04,Completed
4526,2020-03-30,2020-04-08,2020-04-08,Completed
4532,2019-12-21,2019-12-29,2020-01-04,Completed
4550,2019-10-31,2019-11-10,2019-11-21,Completed
4562,2019-12-09,2019-12-15,NULL,"Paid & Undelivered"
4577,2020-01-16,2020-01-26,2020-01-29,Completed
4578,2019-01-27,2019-01-31,2019-02-04,Completed
4581,2019-12-06,2019-12-19,NULL,"Paid & Undelivered"
4584,2019-11-28,2019-12-11,NULL,"Paid & Undelivered"
4586,2019-11-11,2019-11-12,2019-11-26,Completed
4597,2019-06-02,2019-06-10,2019-06-10,Completed
4598,2019-11-30,2019-12-09,2019-12-09,Completed
4604,2019-12-18,2019-12-20,2019-12-27,Completed
4618,2020-04-10,2020-04-14,2020-04-24,Completed
4620,2020-05-05,2020-05-18,2020-05-22,Completed
4656,2019-09-02,2019-09-04,2019-09-12,Completed
4658,2020-04-27,2020-04-30,2020-05-05,Completed
4666,2020-03-03,2020-03-06,2020-03-16,Completed
4684,2020-04-10,2020-04-20,2020-04-22,Completed
4686,2020-04-30,2020-05-12,2020-05-14,Completed
4688,2020-03-15,2020-03-29,2020-04-01,Completed
4691,2019-10-02,2019-10-05,2019-10-07,Completed
4692,2020-05-27,2020-06-03,2020-06-04,Completed
4699,2020-03-03,2020-03-10,2020-03-21,Completed
4700,2019-09-27,2019-09-30,2019-10-14,Completed
4711,2019-04-12,2019-04-22,2019-05-06,Completed
4712,2019-12-03,2019-12-12,NULL,"Paid & Undelivered"
4716,2019-12-17,2019-12-21,2019-12-28,Completed
4718,2019-12-17,NULL,NULL,Unpaid
4723,2019-10-02,2019-10-03,2019-10-06,Completed
4724,2020-03-13,2020-03-26,2020-03-27,Completed
4725,2020-02-29,NULL,NULL,Unpaid
4730,2019-09-26,2019-10-02,2019-10-12,Completed
4743,2020-04-12,2020-04-13,2020-04-15,Completed
4745,2019-08-21,2019-08-29,2019-08-30,Completed
4757,2020-03-11,2020-03-22,2020-04-01,Completed
4771,2019-11-24,2019-12-07,2019-12-11,Completed
4778,2020-04-14,NULL,NULL,Unpaid
4785,2020-04-16,2020-04-30,2020-05-06,Completed
4789,2020-01-18,2020-01-25,2020-01-29,Completed
4792,2019-07-09,2019-07-17,2019-07-19,Completed
4796,2020-02-18,2020-02-25,2020-03-07,Completed
4806,2019-11-30,2019-12-05,2019-12-11,Completed
4809,2020-05-21,2020-05-31,2020-06-08,Completed
4822,2020-05-11,2020-05-23,2020-06-01,Completed
4829,2020-05-08,NULL,NULL,Unpaid
4832,2020-01-29,2020-02-06,2020-02-10,Completed
4834,2019-12-15,2019-12-29,2020-01-09,Completed
4847,2019-12-26,2019-12-30,2020-01-02,Completed
4853,2019-09-06,2019-09-07,2019-09-11,Completed
4854,2020-04-27,2020-05-02,2020-05-02,Completed
4872,2019-11-02,2019-11-15,2019-11-27,Completed
4874,2020-05-10,2020-05-15,2020-05-21,Completed
4877,2019-10-15,2019-10-26,2019-10-30,Completed
4882,2020-04-14,2020-04-22,2020-04-26,Completed
4891,2019-03-24,2019-04-01,2019-04-13,Completed
4892,2020-02-28,2020-03-10,2020-03-15,Completed
4898,2019-06-08,2019-06-11,2019-06-15,Completed
4913,2019-03-23,2019-03-28,2019-04-02,Completed
4916,2019-12-27,2020-01-07,2020-01-15,Completed
4931,2020-01-25,NULL,NULL,Unpaid
4941,2019-10-19,2019-11-02,2019-11-11,Completed
4944,2019-10-05,2019-10-13,2019-10-22,Completed
4957,2020-03-21,2020-04-04,2020-04-13,Completed
4958,2019-09-25,NULL,NULL,Unpaid
4961,2020-03-06,2020-03-20,2020-03-25,Completed
4966,2019-12-14,2019-12-25,2020-01-05,Completed
4967,2019-06-10,2019-06-21,2019-07-05,Completed
4968,2020-01-26,2020-01-30,2020-02-02,Completed
4970,2019-12-01,2019-12-04,2019-12-14,Completed
4979,2020-02-09,NULL,NULL,Unpaid
4992,2019-05-06,2019-05-18,2019-06-01,Completed
5002,2020-02-29,2020-03-03,NULL,"Paid & Undelivered"
5003,2020-03-28,2020-04-06,2020-04-07,Completed
5017,2019-06-05,2019-06-19,NULL,"Paid & Undelivered"
5018,2020-01-20,2020-01-30,2020-02-04,Completed
5022,2019-02-09,2019-02-14,2019-02-16,Completed
5026,2020-03-04,2020-03-07,2020-03-13,Completed
5027,2020-03-29,NULL,NULL,Unpaid
5034,2019-12-07,2019-12-09,2019-12-11,Completed
5035,2019-05-22,2019-05-27,NULL,"Paid & Undelivered"
5045,2020-04-05,2020-04-09,2020-04-15,Completed
5061,2020-03-20,NULL,NULL,Unpaid
5075,2020-04-25,2020-05-09,2020-05-11,Completed
5086,2019-12-27,2020-01-02,2020-01-07,Completed
5089,2020-01-11,2020-01-16,2020-01-26,Completed
5094,2020-01-18,2020-01-19,2020-01-20,Completed
5099,2020-03-19,2020-03-26,2020-04-01,Completed
5105,2019-09-09,2019-09-11,2019-09-16,Completed
5106,2020-02-24,2020-02-26,2020-03-06,Completed
5112,2020-05-09,2020-05-12,2020-05-20,Completed
5120,2020-04-16,2020-04-19,2020-04-24,Completed
5127,2020-05-25,2020-05-26,2020-06-01,Completed
5134,2019-12-10,2019-12-15,2019-12-27,Completed
5135,2019-08-03,2019-08-14,2019-08-22,Completed
5148,2019-11-04,2019-11-06,2019-11-17,Completed
5149,2019-12-27,2020-01-08,2020-01-15,Completed
5159,2019-12-31,2020-01-03,2020-01-11,Completed
5185,2020-04-24,2020-04-27,2020-05-01,Completed
5187,2020-04-13,2020-04-24,2020-05-05,Completed
5189,2019-10-07,2019-10-09,2019-10-13,Completed
5191,2019-12-29,2020-01-08,2020-01-22,Completed
5193,2019-07-28,2019-08-01,2019-08-15,Completed
5195,2019-12-23,2020-01-04,2020-01-16,Completed
5198,2020-02-27,2020-03-07,2020-03-14,Completed
5221,2019-11-25,2019-11-28,2019-12-10,Completed
5222,2019-11-10,2019-11-19,2019-12-03,Completed
5233,2020-05-10,2020-05-19,2020-05-26,Completed
5236,2020-05-25,2020-06-06,2020-06-09,Completed
5237,2020-01-28,2020-01-31,2020-02-03,Completed
5240,2019-10-21,2019-10-24,2019-11-01,Completed
5244,2019-12-27,2020-01-05,2020-01-15,Completed
5249,2019-09-28,NULL,NULL,Unpaid
5256,2020-05-07,2020-05-20,2020-05-29,Completed
5261,2020-05-10,2020-05-13,2020-05-17,Completed
5268,2020-03-16,2020-03-22,2020-03-24,Completed
5272,2020-03-03,2020-03-13,2020-03-25,Completed
5280,2019-09-10,2019-09-22,2019-09-22,Completed
5283,2019-05-27,2019-06-03,2019-06-05,Completed
5284,2020-05-31,2020-06-07,2020-06-18,Completed
5289,2019-09-01,2019-09-13,2019-09-27,Completed
5294,2020-02-20,2020-03-05,2020-03-11,Completed
5300,2019-09-22,2019-09-28,2019-10-07,Completed
5303,2019-08-20,2019-08-26,2019-09-09,Completed
5306,2019-12-21,2019-12-30,2020-01-13,Completed
5307,2019-12-18,2019-12-20,2020-01-01,Completed
5309,2019-08-22,2019-09-03,NULL,"Paid & Undelivered"
5311,2020-04-13,2020-04-27,2020-05-01,Completed
5314,2020-02-18,2020-02-19,2020-02-27,Completed
5317,2020-05-21,2020-05-24,2020-06-04,Completed
5322,2019-03-11,2019-03-16,2019-03-30,Completed
5332,2019-08-04,2019-08-15,2019-08-26,Completed
5344,2020-05-20,2020-05-25,2020-06-01,Completed
5354,2019-05-14,2019-05-27,2019-05-28,Completed
5361,2019-05-13,2019-05-20,2019-06-03,Completed
5366,2020-03-15,2020-03-25,NULL,"Paid & Undelivered"
5374,2019-11-05,2019-11-19,NULL,"Paid & Undelivered"
5378,2019-12-25,2020-01-04,2020-01-11,Completed
5392,2019-06-06,2019-06-10,2019-06-24,Completed
5394,2020-02-25,2020-03-10,2020-03-11,Completed
5398,2020-04-10,2020-04-11,NULL,"Paid & Undelivered"
5406,2019-11-27,NULL,NULL,Unpaid
5407,2019-11-22,2019-12-03,2019-12-11,Completed
5420,2019-11-16,2019-11-24,2019-12-01,Completed
5423,2020-01-17,2020-01-21,2020-02-02,Completed
5437,2020-04-14,2020-04-27,2020-05-04,Completed
5441,2019-11-19,2019-11-30,2019-12-12,Completed
5445,2020-04-01,2020-04-14,2020-04-14,Completed
5479,2020-03-26,2020-04-05,2020-04-16,Completed
5483,2019-09-27,2019-10-02,NULL,"Paid & Undelivered"
5486,2019-08-23,2019-08-25,2019-09-02,Completed
5488,2019-06-26,2019-07-05,2019-07-05,Completed
5493,2020-02-23,2020-03-03,2020-03-09,Completed
5500,2019-10-02,2019-10-15,2019-10-26,Completed
5508,2019-08-19,2019-08-26,2019-08-28,Completed
5510,2020-04-10,2020-04-20,2020-04-26,Completed
5519,2020-04-02,2020-04-03,2020-04-09,Completed
5520,2019-10-05,2019-10-17,2019-10-23,Completed
5533,2020-01-23,2020-02-04,NULL,"Paid & Undelivered"
5546,2020-03-18,2020-03-29,2020-03-29,Completed
5548,2020-05-17,2020-05-21,2020-05-25,Completed
5551,2020-01-20,2020-01-24,2020-01-24,Completed
5561,2020-05-01,2020-05-14,2020-05-14,Completed
5564,2019-04-08,2019-04-17,2019-04-27,Completed
5574,2019-10-07,2019-10-14,2019-10-14,Completed
5578,2019-11-11,2019-11-19,2019-11-27,Completed
5582,2020-01-03,2020-01-08,2020-01-11,Completed
5583,2019-11-26,2019-12-09,2019-12-19,Completed
5584,2019-11-08,2019-11-15,2019-11-24,Completed
5591,2019-04-20,2019-04-27,2019-05-01,Completed
5593,2020-02-21,2020-02-22,2020-02-29,Completed
5594,2019-10-19,NULL,NULL,Unpaid
5604,2019-11-20,NULL,NULL,Unpaid
5613,2020-03-19,2020-03-24,2020-04-01,Completed
5620,2019-10-24,2019-11-04,NULL,"Paid & Undelivered"
5634,2019-08-07,2019-08-19,2019-08-27,Completed
5635,2019-02-16,2019-03-01,2019-03-05,Completed
5645,2020-04-21,2020-04-28,2020-05-07,Completed
5661,2020-02-12,2020-02-24,2020-03-09,Completed
5663,2019-06-27,2019-07-11,2019-07-21,Completed
5665,2020-01-01,2020-01-07,2020-01-13,Completed
5681,2019-08-23,2019-08-25,2019-08-28,Completed
5697,2019-12-10,2019-12-15,2019-12-16,Completed
5700,2020-03-22,2020-03-25,2020-03-29,Completed
5705,2020-02-10,2020-02-23,2020-03-05,Completed
5708,2019-07-24,2019-08-05,NULL,"Paid & Undelivered"
5710,2020-04-11,2020-04-22,2020-05-04,Completed
5717,2020-05-04,2020-05-14,2020-05-21,Completed
5729,2019-09-18,2019-09-25,2019-10-02,Completed
5730,2019-12-06,2019-12-17,NULL,"Paid & Undelivered"
5735,2020-03-07,2020-03-20,2020-03-21,Completed
5739,2020-04-17,2020-04-19,2020-04-21,Completed
5742,2019-08-15,2019-08-20,2019-08-21,Completed
5760,2019-08-31,2019-09-06,2019-09-18,Completed
5762,2020-02-26,2020-03-06,2020-03-12,Completed
5763,2019-12-05,2019-12-07,2019-12-21,Completed
5767,2020-04-23,NULL,NULL,Unpaid
5768,2020-05-21,2020-05-29,2020-06-01,Completed
5789,2019-09-17,2019-09-29,2019-10-03,Completed
5794,2019-06-14,2019-06-27,2019-07-02,Completed
5799,2019-10-25,2019-10-28,2019-11-11,Completed
5804,2019-12-25,2019-12-26,2020-01-01,Completed
5815,2020-02-02,2020-02-12,2020-02-24,Completed
5816,2020-02-12,2020-02-13,2020-02-25,Completed
5817,2020-02-29,2020-03-03,2020-03-05,Completed
5835,2019-09-12,2019-09-24,2019-10-03,Completed
5841,2020-01-23,2020-02-05,2020-02-13,Completed
5843,2020-01-27,2020-02-03,2020-02-09,Completed
5847,2019-05-20,2019-05-24,2019-06-01,Completed
5852,2020-04-12,2020-04-25,2020-04-27,Completed
5855,2019-10-24,2019-11-04,2019-11-14,Completed
5857,2020-05-13,2020-05-27,2020-06-02,Completed
5873,2020-05-15,2020-05-19,2020-05-27,Completed
5877,2019-12-28,2019-12-29,2020-01-05,Completed
5897,2020-05-03,2020-05-09,2020-05-13,Completed
5899,2019-08-23,2019-09-01,2019-09-08,Completed
5910,2019-10-01,2019-10-14,2019-10-21,Completed
5911,2019-12-24,2020-01-05,2020-01-05,Completed
5920,2020-01-04,2020-01-09,2020-01-10,Completed
5927,2020-02-26,2020-02-29,2020-03-11,Completed
5928,2020-05-28,2020-05-29,2020-06-10,Completed
5932,2020-05-19,2020-05-23,2020-06-02,Completed
5939,2020-05-19,2020-05-20,2020-05-23,Completed
5942,2020-04-30,2020-05-04,NULL,"Paid & Undelivered"
5951,2019-10-06,2019-10-09,2019-10-16,Completed
5956,2019-10-03,NULL,NULL,Unpaid
5959,2020-04-01,2020-04-07,2020-04-11,Completed
5967,2020-04-12,2020-04-17,2020-04-20,Completed
5971,2020-04-26,2020-05-04,2020-05-07,Completed
5977,2019-12-25,2019-12-31,2020-01-03,Completed
5989,2019-03-29,2019-04-01,2019-04-10,Completed
5995,2019-11-23,2019-11-26,2019-12-10,Completed
6012,2019-10-22,2019-11-03,NULL,"Paid & Undelivered"
6015,2020-02-16,2020-02-26,2020-03-03,Completed
6026,2020-03-05,2020-03-14,2020-03-26,Completed
6035,2020-02-07,2020-02-15,2020-02-27,Completed
6037,2020-05-28,2020-06-09,2020-06-21,Completed
6042,2020-05-25,2020-06-04,2020-06-16,Completed
6046,2019-11-18,2019-11-29,2019-12-06,Completed
6053,2020-03-19,NULL,NULL,Unpaid
6062,2019-12-27,2020-01-09,2020-01-19,Completed
6072,2019-12-23,2019-12-25,2019-12-25,Completed
6075,2019-09-11,2019-09-19,2019-09-23,Completed
6081,2019-12-29,2020-01-04,2020-01-14,Completed
6097,2020-03-14,2020-03-17,2020-03-21,Completed
6103,2020-03-30,2020-04-02,2020-04-02,Completed
6106,2019-11-06,2019-11-20,2019-12-04,Completed
6107,2020-01-20,2020-02-03,2020-02-03,Completed
6126,2019-10-10,2019-10-11,2019-10-13,Completed
6130,2019-11-25,2019-12-03,2019-12-17,Completed
6138,2020-04-24,2020-05-08,2020-05-14,Completed
6140,2019-09-11,2019-09-19,2019-09-27,Completed
6141,2019-10-10,2019-10-23,2019-11-02,Completed
6149,2019-11-26,2019-12-09,2019-12-21,Completed
6152,2019-07-24,2019-08-03,2019-08-05,Completed
6153,2019-06-09,2019-06-12,2019-06-18,Completed
6156,2020-03-18,2020-03-22,2020-04-05,Completed
6173,2019-11-30,2019-12-12,2019-12-26,Completed
6182,2019-07-12,2019-07-24,2019-07-29,Completed
6201,2020-03-19,2020-03-26,2020-04-01,Completed
6206,2020-03-18,2020-03-27,2020-04-07,Completed
6219,2020-05-19,2020-05-20,2020-05-21,Completed
6223,2019-05-10,2019-05-24,NULL,"Paid & Undelivered"
6229,2020-04-15,2020-04-29,2020-05-08,Completed
6237,2019-12-10,2019-12-14,2019-12-24,Completed
6238,2019-12-02,2019-12-06,2019-12-14,Completed
6253,2020-04-25,NULL,NULL,Unpaid
6257,2020-03-29,2020-03-30,2020-04-07,Completed
6273,2019-07-04,2019-07-11,2019-07-16,Completed
6285,2019-07-25,2019-07-29,2019-08-04,Completed
6295,2019-12-23,2020-01-05,2020-01-07,Completed
6300,2020-01-31,2020-02-06,NULL,"Paid & Undelivered"
6301,2019-12-07,2019-12-12,2019-12-24,Completed
6320,2020-03-24,2020-03-26,2020-03-31,Completed
6326,2019-10-24,2019-11-01,2019-11-01,Completed
6328,2019-05-13,2019-05-20,2019-05-27,Completed
6332,2020-03-04,2020-03-15,2020-03-22,Completed
6342,2019-12-20,2019-12-24,2020-01-05,Completed
